"","song_id","pitch","duration","pitch_interval"
"16011",361,76,"0.25",3
"16012",361,69,"0.5",-7
"16013",361,73,"0.5",4
"16014",361,71,"0.75",-2
"16015",361,71,"0.25",0
"16016",361,74,"0.5",3
"16017",361,71,"0.5",-3
"16018",361,71,"0.5",0
"16019",361,69,"0.5",-2
"16020",361,69,"0.5",0
"16021",361,76,"0.5",7
"16022",361,74,"0.75",-2
"16023",361,78,"0.25",4
"16024",361,71,"0.5",-7
"16025",361,74,"0.5",3
"16026",361,73,"0.75",-1
"16027",361,76,"0.25",3
"16028",361,69,"0.5",-7
"16029",361,73,"0.5",4
"16030",361,71,"0.75",-2
"16031",361,71,"0.25",0
"16032",361,74,"0.5",3
"16033",361,71,"0.5",-3
"16034",361,71,"0.5",0
"16035",361,69,"0.5",-2
"16036",361,69,"0.5",0
"16037",362,55,"0.5",NA
"16038",362,60,"0.5",5
"16039",362,55,"0.5",-5
"16040",362,52,"0.5",-3
"16041",362,55,"0.5",3
"16042",362,60,"0.75",5
"16043",362,60,"0.25",0
"16044",362,60,"0.5",0
"16045",362,64,"0.5",4
"16046",362,62,"0.75",-2
"16047",362,60,"0.25",-2
"16048",362,59,"0.5",-1
"16049",362,57,"0.5",-2
"16050",362,57,"0.5",0
"16051",362,55,"0.5",-2
"16052",362,55,"1.0",0
"16053",362,52,"0.5",-3
"16054",362,53,"0.5",1
"16055",362,55,"1.0",2
"16056",362,52,"0.5",-3
"16057",362,53,"0.5",1
"16058",362,55,"0.5",2
"16059",362,55,"0.5",0
"16060",362,60,"0.5",5
"16061",362,60,"0.5",0
"16062",362,62,"0.5",2
"16063",362,62,"0.5",0
"16064",362,55,"0.5",-7
"16065",362,57,"0.25",2
"16066",362,59,"0.25",2
"16067",362,60,"0.5",1
"16167",365,60,"1.0",NA
"16168",365,60,"0.5",0
"16169",365,55,"0.5",-5
"16170",365,57,"0.5",2
"16171",365,55,"0.5",-2
"16172",365,60,"1.5",5
"16173",365,64,"0.5",4
"16174",365,62,"0.5",-2
"16175",365,60,"0.5",-2
"16176",365,59,"0.5",-1
"16177",365,62,"0.5",3
"16178",365,55,"1.5",-7
"16179",365,60,"0.5",5
"16180",365,60,"0.5",0
"16181",365,55,"0.5",-5
"16182",365,57,"0.5",2
"16183",365,52,"0.25",-5
"16184",365,53,"0.25",1
"16185",365,55,"1.0",2
"16186",365,52,"0.5",-3
"16187",365,55,"0.5",3
"16188",365,60,"0.5",5
"16189",365,55,"0.5",-5
"16190",365,52,"0.5",-3
"16191",365,50,"0.5",-2
"16192",365,48,"1.0",-2
"16193",366,60,"0.5",NA
"16194",366,65,"0.75",5
"16195",366,64,"0.25",-1
"16196",366,65,"0.5",1
"16197",366,67,"0.5",2
"16198",366,69,"0.75",2
"16199",366,67,"0.25",-2
"16200",366,65,"0.5",-2
"16201",366,69,"0.5",4
"16202",366,67,"0.5",-2
"16203",366,72,"0.5",5
"16204",366,76,"0.75",4
"16205",366,74,"0.25",-2
"16206",366,72,"1.5",-2
"16207",366,72,"0.25",0
"16208",366,72,"0.25",0
"16209",366,72,"0.5",0
"16210",366,70,"0.5",-2
"16211",366,67,"0.5",-3
"16212",366,74,"0.5",7
"16213",366,74,"0.5",0
"16214",366,72,"0.5",-2
"16215",366,69,"0.5",-3
"16216",366,72,"0.25",3
"16217",366,72,"0.25",0
"16218",366,72,"0.5",0
"16219",366,70,"0.5",-2
"16220",366,67,"0.5",-3
"16221",366,74,"0.5",7
"16222",366,74,"0.5",0
"16223",366,72,"0.5",-2
"16224",366,69,"0.5",-3
"16225",366,72,"0.25",3
"16226",366,72,"0.25",0
"16227",366,76,"0.75",4
"16228",366,74,"0.25",-2
"16229",366,72,"0.5",-2
"16230",366,70,"0.5",-2
"16231",366,69,"1.5",-1
"16514",373,71,"1.0",NA
"16515",373,71,"0.5",0
"16516",373,69,"0.5",-2
"16517",373,68,"0.5",-1
"16518",373,71,"0.5",3
"16519",373,76,"0.5",5
"16520",373,68,"0.5",-8
"16521",373,71,"1.0",3
"16522",373,69,"1.0",-2
"16523",373,68,"1.0",-1
"16524",373,64,"1.0",-4
"16525",373,71,"1.0",7
"16526",373,71,"0.5",0
"16527",373,69,"0.5",-2
"16528",373,68,"0.5",-1
"16529",373,71,"0.5",3
"16530",373,76,"0.5",5
"16531",373,68,"0.5",-8
"16532",373,71,"1.0",3
"16533",373,69,"1.0",-2
"16534",373,68,"1.0",-1
"16535",373,64,"1.0",-4
"16536",373,64,"1.0",0
"16537",373,68,"0.5",4
"16538",373,71,"0.5",3
"16539",373,64,"1.0",-7
"16540",373,68,"0.5",4
"16541",373,71,"0.5",3
"16542",373,73,"0.5",2
"16543",373,69,"0.5",-4
"16544",373,76,"0.5",7
"16545",373,73,"0.5",-3
"16546",373,71,"2.0",-2
"16547",373,75,"1.0",4
"16548",373,75,"1.0",0
"16549",373,76,"1.0",1
"16550",373,68,"0.5",-8
"16551",373,69,"0.5",1
"16552",373,71,"2.0",2
"16553",373,68,"2.0",-3
"16554",373,64,"1.0",-4
"16555",373,68,"0.5",4
"16556",373,71,"0.5",3
"16557",373,64,"1.0",-7
"16558",373,68,"0.5",4
"16559",373,71,"0.5",3
"16560",373,69,"1.0",-2
"16561",373,73,"0.5",4
"16562",373,76,"0.5",3
"16563",373,71,"2.0",-5
"16564",373,75,"1.0",4
"16565",373,75,"1.0",0
"16566",373,76,"1.0",1
"16567",373,68,"0.5",-8
"16568",373,69,"0.5",1
"16569",373,71,"1.0",2
"16570",373,80,"0.5",9
"16571",373,78,"0.5",-2
"16572",373,76,"2.0",-2
"16573",373,64,"1.0",-12
"16574",373,68,"0.5",4
"16575",373,71,"0.5",3
"16576",373,64,"1.0",-7
"16577",373,68,"0.5",4
"16578",373,71,"0.5",3
"16579",373,69,"1.0",-2
"16580",373,73,"0.5",4
"16581",373,76,"0.5",3
"16582",373,71,"2.0",-5
"16583",373,75,"1.0",4
"16584",373,75,"1.0",0
"16585",373,76,"1.0",1
"16586",373,68,"0.5",-8
"16587",373,69,"0.5",1
"16588",373,71,"1.0",2
"16589",373,80,"0.5",9
"16590",373,78,"0.5",-2
"16591",373,76,"2.0",-2
"16630",375,62,"0.5",NA
"16631",375,67,"0.5",5
"16632",375,71,"1.5",4
"16633",375,69,"0.5",-2
"16634",375,67,"0.5",-2
"16635",375,66,"0.5",-1
"16636",375,67,"0.5",1
"16637",375,67,"0.25",0
"16638",375,66,"0.25",-1
"16639",375,62,"3.0",-4
"16640",375,62,"0.5",0
"16641",375,66,"0.5",4
"16642",375,69,"1.5",3
"16643",375,67,"0.5",-2
"16644",375,66,"0.5",-1
"16645",375,69,"0.5",3
"16646",375,72,"0.5",3
"16647",375,71,"0.5",-1
"16648",375,67,"3.0",-4
"16649",375,67,"0.5",0
"16650",375,69,"0.5",2
"16651",375,71,"1.5",2
"16652",375,74,"0.5",3
"16653",375,74,"1.0",0
"16654",375,72,"0.5",-2
"16655",375,71,"0.5",-1
"16656",375,69,"2.5",-2
"16657",375,69,"0.5",0
"16658",375,72,"0.5",3
"16659",375,69,"0.5",-3
"16660",375,67,"1.5",-2
"16661",375,67,"0.5",0
"16662",375,71,"0.5",4
"16663",375,69,"0.5",-2
"16664",375,62,"0.5",-7
"16665",375,66,"0.5",4
"16666",375,67,"3.0",1
"17149",384,60,"0.5",NA
"17150",384,65,"0.5",5
"17151",384,69,"0.5",4
"17152",384,72,"0.5",3
"17153",384,74,"0.5",2
"17154",384,72,"0.75",-2
"17155",384,70,"0.25",-2
"17156",384,69,"0.5",-1
"17157",384,72,"0.25",3
"17158",384,74,"0.25",2
"17159",384,72,"0.5",-2
"17160",384,70,"0.5",-2
"17161",384,67,"0.5",-3
"17162",384,72,"0.5",5
"17163",384,69,"1.5",-3
"17164",384,72,"0.25",3
"17165",384,74,"0.25",2
"17166",384,72,"0.5",-2
"17167",384,70,"0.5",-2
"17168",384,67,"0.5",-3
"17169",384,64,"0.5",-3
"17170",384,65,"0.75",1
"17171",384,69,"0.25",4
"17172",384,72,"0.5",3
"17173",384,72,"0.5",0
"17174",384,74,"0.5",2
"17175",384,74,"0.25",0
"17176",384,76,"0.25",2
"17177",384,77,"0.25",1
"17178",384,76,"0.25",-1
"17179",384,74,"0.5",-2
"17180",384,72,"1.0",-2
"17181",384,70,"1.0",-2
"17182",384,69,"0.5",-1
"17183",384,65,"0.5",-4
"17184",384,67,"0.5",2
"17185",384,69,"0.25",2
"17186",384,67,"0.25",-2
"17187",384,65,"1.5",-2
"17327",387,60,"0.5",NA
"17328",387,60,"0.75",0
"17329",387,69,"0.25",9
"17330",387,69,"0.5",0
"17331",387,69,"0.5",0
"17332",387,69,"1.0",0
"17333",387,65,"0.5",-4
"17334",387,69,"0.5",4
"17335",387,72,"0.75",3
"17336",387,72,"0.25",0
"17337",387,72,"0.5",0
"17338",387,74,"0.5",2
"17339",387,72,"1.5",-2
"17340",387,72,"0.5",0
"17341",387,76,"0.75",4
"17342",387,74,"0.25",-2
"17343",387,76,"0.5",2
"17344",387,74,"0.5",-2
"17345",387,74,"1.0",0
"17346",387,72,"0.5",-2
"17347",387,70,"0.5",-2
"17348",387,69,"0.5",-1
"17349",387,72,"0.5",3
"17350",387,67,"0.5",-5
"17351",387,72,"0.5",5
"17352",387,65,"1.5",-7
"17462",390,60,"0.5",NA
"17463",390,65,"0.5",5
"17464",390,69,"0.25",4
"17465",390,65,"0.25",-4
"17466",390,60,"0.5",-5
"17467",390,60,"0.5",0
"17468",390,62,"0.5",2
"17469",390,65,"0.25",3
"17470",390,62,"0.25",-3
"17471",390,60,"0.5",-2
"17472",390,60,"0.5",0
"17473",390,62,"0.5",2
"17474",390,62,"0.5",0
"17475",390,70,"0.5",8
"17476",390,64,"0.5",-6
"17477",390,65,"1.0",1
"17478",390,67,"0.5",2
"17479",390,67,"0.5",0
"17480",390,69,"0.5",2
"17481",390,69,"0.5",0
"17482",390,70,"0.5",1
"17483",390,64,"0.5",-6
"17484",390,65,"1.5",1
"17485",390,60,"0.5",-5
"17486",390,69,"0.5",9
"17487",390,65,"0.5",-4
"17488",390,69,"0.5",4
"17489",390,72,"0.5",3
"17490",390,70,"0.5",-2
"17491",390,69,"0.5",-1
"17492",390,67,"1.0",-2
"17493",390,67,"0.5",0
"17494",390,65,"0.5",-2
"17495",390,67,"0.5",2
"17496",390,70,"0.5",3
"17497",390,69,"0.5",-1
"17498",390,67,"0.5",-2
"17499",390,65,"0.5",-2
"17500",390,67,"0.5",2
"17501",390,69,"0.5",2
"17502",390,69,"0.5",0
"17503",390,70,"0.5",1
"17504",390,64,"0.5",-6
"17505",390,65,"1.5",1
"17506",391,67,"0.5",NA
"17507",391,67,"2.0",0
"17508",391,67,"0.25",0
"17509",391,64,"0.5",-3
"17510",391,65,"0.25",1
"17511",391,67,"0.5",2
"17512",391,69,"0.5",2
"17513",391,71,"0.25",2
"17514",391,72,"0.5",1
"17515",391,69,"0.25",-3
"17516",391,71,"0.5",2
"17517",391,67,"0.5",-4
"17518",391,65,"2.0",-2
"17519",391,65,"1.5",0
"17520",391,67,"0.5",2
"17521",391,74,"2.0",7
"17522",391,74,"0.5",0
"17523",391,76,"0.5",2
"17524",391,72,"0.25",-4
"17525",391,74,"0.25",2
"17526",391,71,"0.5",-3
"17527",391,72,"0.25",1
"17528",391,71,"0.5",-1
"17529",391,69,"0.25",-2
"17530",391,67,"0.5",-2
"17531",391,65,"0.5",-2
"17532",391,64,"2.0",-1
"17533",391,64,"1.5",0
"17534",391,67,"0.5",3
"17535",391,67,"2.0",0
"17536",391,67,"0.25",0
"17537",391,64,"0.5",-3
"17538",391,65,"0.25",1
"17539",391,67,"0.5",2
"17540",391,69,"0.5",2
"17541",391,71,"0.25",2
"17542",391,72,"0.5",1
"17543",391,69,"0.25",-3
"17544",391,71,"0.5",2
"17545",391,67,"0.5",-4
"17546",391,65,"2.0",-2
"17547",391,65,"1.5",0
"17548",391,67,"0.5",2
"17549",391,74,"2.0",7
"17550",391,74,"0.25",0
"17551",391,76,"0.5",2
"17552",391,72,"0.25",-4
"17553",391,74,"0.5",2
"17554",391,71,"0.5",-3
"17555",391,72,"0.25",1
"17556",391,71,"0.5",-1
"17557",391,69,"0.25",-2
"17558",391,67,"0.5",-2
"17559",391,65,"0.5",-2
"17560",391,64,"2.0",-1
"17561",391,72,"0.25",8
"17562",391,72,"0.5",0
"17563",391,72,"0.25",0
"17564",391,72,"0.5",0
"17565",391,71,"0.5",-1
"17566",391,74,"0.25",3
"17567",391,74,"0.5",0
"17568",391,72,"0.25",-2
"17569",391,71,"0.5",-1
"17570",391,69,"0.5",-2
"17571",391,69,"0.5",0
"17572",391,67,"1.5",-2
"17573",391,67,"2.0",0
"17574",391,71,"0.25",4
"17575",391,71,"0.5",0
"17576",391,71,"0.25",0
"17577",391,71,"0.5",0
"17578",391,69,"0.5",-2
"17579",391,69,"0.25",0
"17580",391,67,"0.5",-2
"17581",391,67,"0.25",0
"17582",391,67,"0.5",0
"17583",391,69,"0.5",2
"17584",391,67,"0.25",-2
"17585",391,65,"0.25",-2
"17586",391,64,"1.5",-1
"17587",391,64,"2.0",0
"17588",391,72,"0.25",8
"17589",391,72,"0.5",0
"17590",391,72,"0.25",0
"17591",391,72,"0.5",0
"17592",391,71,"0.5",-1
"17593",391,74,"0.25",3
"17594",391,74,"0.5",0
"17595",391,72,"0.25",-2
"17596",391,71,"0.5",-1
"17597",391,69,"0.5",-2
"17598",391,69,"0.5",0
"17599",391,67,"1.5",-2
"17600",391,67,"2.0",0
"17601",391,71,"0.25",4
"17602",391,71,"0.5",0
"17603",391,71,"0.25",0
"17604",391,71,"0.5",0
"17605",391,69,"0.5",-2
"17606",391,69,"0.25",0
"17607",391,67,"0.5",-2
"17608",391,67,"0.25",0
"17609",391,67,"0.5",0
"17610",391,69,"0.5",2
"17611",391,67,"0.25",-2
"17612",391,65,"0.25",-2
"17613",391,64,"1.5",-1
"17614",391,64,"0.5",0
"17615",391,67,"0.25",3
"17616",391,67,"0.25",0
"17617",391,67,"0.25",0
"17618",391,69,"0.5",2
"17619",391,66,"0.25",-3
"17620",391,67,"2.5",1
"17621",391,67,"0.25",0
"17622",391,67,"0.25",0
"17623",391,67,"0.25",0
"17624",391,67,"0.5",0
"17625",391,69,"0.25",2
"17626",391,71,"1.0",2
"17627",391,74,"1.0",3
"17628",391,74,"0.25",0
"17629",391,76,"0.5",2
"17630",391,72,"0.25",-4
"17631",391,74,"0.25",2
"17632",391,71,"0.5",-3
"17633",391,72,"0.25",1
"17634",391,69,"0.25",-3
"17635",391,71,"0.5",2
"17636",391,72,"0.25",1
"17637",391,76,"0.75",4
"17638",391,74,"0.25",-2
"17639",391,62,"0.25",-12
"17640",391,64,"0.5",2
"17641",391,65,"0.25",1
"17642",391,69,"0.75",4
"17643",391,67,"0.25",-2
"17644",391,64,"2.5",-3
"17645",391,67,"0.25",3
"17646",391,67,"0.25",0
"17647",391,67,"0.25",0
"17648",391,69,"0.5",2
"17649",391,66,"0.25",-3
"17650",391,67,"2.5",1
"17651",391,67,"0.25",0
"17652",391,67,"0.25",0
"17653",391,67,"0.25",0
"17654",391,67,"0.5",0
"17655",391,69,"0.25",2
"17656",391,71,"1.0",2
"17657",391,74,"1.0",3
"17658",391,74,"0.25",0
"17659",391,77,"0.5",3
"17660",391,76,"0.25",-1
"17661",391,74,"0.25",-2
"17662",391,76,"0.5",2
"17663",391,72,"0.25",-4
"17664",391,74,"0.25",2
"17665",391,71,"0.5",-3
"17666",391,72,"0.25",1
"17667",391,76,"0.75",4
"17668",391,74,"0.25",-2
"17669",391,62,"0.25",-12
"17670",391,64,"0.5",2
"17671",391,65,"0.25",1
"17672",391,69,"0.75",4
"17673",391,67,"0.25",-2
"17674",391,72,"1.5",5
"18120",400,60,"0.5",NA
"18121",400,65,"0.5",5
"18122",400,65,"0.5",0
"18123",400,65,"0.5",0
"18124",400,65,"0.5",0
"18125",400,69,"1.0",4
"18126",400,67,"0.5",-2
"18127",400,65,"0.5",-2
"18128",400,64,"0.5",-1
"18129",400,67,"0.5",3
"18130",400,70,"0.75",3
"18131",400,69,"0.25",-1
"18132",400,67,"1.5",-2
"18133",400,67,"0.5",0
"18134",400,70,"0.5",3
"18135",400,70,"0.5",0
"18136",400,70,"0.5",0
"18137",400,70,"0.5",0
"18138",400,74,"1.0",4
"18139",400,72,"0.5",-2
"18140",400,70,"0.5",-2
"18141",400,72,"0.5",2
"18142",400,69,"0.5",-3
"18143",400,69,"0.5",0
"18144",400,69,"0.5",0
"18145",400,69,"1.5",0
"18244",404,71,"1.0",NA
"18245",404,71,"0.5",0
"18246",404,69,"0.5",-2
"18247",404,68,"0.5",-1
"18248",404,71,"0.5",3
"18249",404,76,"0.5",5
"18250",404,68,"0.5",-8
"18251",404,71,"1.0",3
"18252",404,69,"1.0",-2
"18253",404,68,"1.0",-1
"18254",404,64,"1.0",-4
"18255",404,71,"1.0",7
"18256",404,71,"0.5",0
"18257",404,69,"0.5",-2
"18258",404,68,"0.5",-1
"18259",404,71,"0.5",3
"18260",404,76,"0.5",5
"18261",404,68,"0.5",-8
"18262",404,71,"1.0",3
"18263",404,69,"1.0",-2
"18264",404,68,"1.0",-1
"18265",404,64,"1.0",-4
"18266",404,64,"1.0",0
"18267",404,68,"0.5",4
"18268",404,71,"0.5",3
"18269",404,64,"1.0",-7
"18270",404,68,"0.5",4
"18271",404,71,"0.5",3
"18272",404,73,"0.5",2
"18273",404,69,"0.5",-4
"18274",404,76,"0.5",7
"18275",404,73,"0.5",-3
"18276",404,71,"2.0",-2
"18277",404,75,"1.0",4
"18278",404,75,"1.0",0
"18279",404,76,"1.0",1
"18280",404,68,"0.5",-8
"18281",404,69,"0.5",1
"18282",404,71,"2.0",2
"18283",404,68,"2.0",-3
"18284",404,64,"1.0",-4
"18285",404,68,"0.5",4
"18286",404,71,"0.5",3
"18287",404,64,"1.0",-7
"18288",404,68,"0.5",4
"18289",404,71,"0.5",3
"18290",404,69,"1.0",-2
"18291",404,73,"0.5",4
"18292",404,76,"0.5",3
"18293",404,71,"2.0",-5
"18294",404,66,"1.0",-5
"18295",404,69,"0.5",3
"18296",404,73,"0.5",4
"18297",404,64,"1.0",-9
"18298",404,68,"0.5",4
"18299",404,71,"0.5",3
"18300",404,71,"1.0",0
"18301",404,80,"0.5",9
"18302",404,78,"0.5",-2
"18303",404,76,"2.0",-2
"18304",404,64,"1.0",-12
"18305",404,68,"0.5",4
"18306",404,71,"0.5",3
"18307",404,64,"1.0",-7
"18308",404,68,"0.5",4
"18309",404,71,"0.5",3
"18310",404,69,"1.0",-2
"18311",404,73,"0.5",4
"18312",404,76,"0.5",3
"18313",404,71,"2.0",-5
"18314",404,66,"1.0",-5
"18315",404,69,"0.5",3
"18316",404,73,"0.5",4
"18317",404,64,"1.0",-9
"18318",404,68,"0.5",4
"18319",404,71,"0.5",3
"18320",404,71,"1.0",0
"18321",404,80,"0.5",9
"18322",404,78,"0.5",-2
"18323",404,76,"2.0",-2
"18324",405,62,"0.5",NA
"18325",405,67,"1.0",5
"18326",405,66,"0.5",-1
"18327",405,67,"0.5",1
"18328",405,69,"1.0",2
"18329",405,67,"0.5",-2
"18330",405,69,"0.5",2
"18331",405,71,"0.5",2
"18332",405,74,"0.5",3
"18333",405,72,"0.5",-2
"18334",405,71,"0.5",-1
"18335",405,69,"1.5",-2
"18336",405,62,"0.5",-7
"18337",405,67,"1.0",5
"18338",405,66,"0.5",-1
"18339",405,67,"0.5",1
"18340",405,69,"1.0",2
"18341",405,67,"0.5",-2
"18342",405,69,"0.5",2
"18343",405,71,"0.5",2
"18344",405,74,"0.5",3
"18345",405,72,"0.5",-2
"18346",405,71,"0.5",-1
"18347",405,69,"1.5",-2
"18348",405,71,"0.5",2
"18349",405,72,"0.5",1
"18350",405,72,"0.5",0
"18351",405,76,"0.5",4
"18352",405,72,"0.5",-4
"18353",405,71,"0.75",-1
"18354",405,72,"0.25",1
"18355",405,74,"0.5",2
"18356",405,71,"0.5",-3
"18357",405,69,"0.5",-2
"18358",405,69,"0.5",0
"18359",405,71,"0.5",2
"18360",405,69,"0.5",-2
"18361",405,67,"0.5",-2
"18362",405,71,"0.5",4
"18363",405,74,"0.5",3
"18364",405,71,"0.5",-3
"18365",405,72,"0.5",1
"18366",405,72,"0.5",0
"18367",405,76,"0.5",4
"18368",405,72,"0.5",-4
"18369",405,71,"0.75",-1
"18370",405,72,"0.25",1
"18371",405,74,"0.5",2
"18372",405,71,"0.5",-3
"18373",405,69,"0.5",-2
"18374",405,69,"0.5",0
"18375",405,71,"0.5",2
"18376",405,69,"0.5",-2
"18377",405,67,"1.5",-2
"18408",407,71,"1.0",NA
"18409",407,71,"0.5",0
"18410",407,69,"0.5",-2
"18411",407,68,"0.5",-1
"18412",407,71,"0.5",3
"18413",407,76,"0.5",5
"18414",407,68,"0.5",-8
"18415",407,71,"1.0",3
"18416",407,69,"0.5",-2
"18417",407,66,"0.5",-3
"18418",407,68,"1.0",2
"18419",407,64,"1.0",-4
"18420",407,71,"1.0",7
"18421",407,71,"0.5",0
"18422",407,69,"0.5",-2
"18423",407,68,"0.5",-1
"18424",407,71,"0.5",3
"18425",407,76,"0.5",5
"18426",407,68,"0.5",-8
"18427",407,71,"1.0",3
"18428",407,69,"0.5",-2
"18429",407,66,"0.5",-3
"18430",407,68,"1.0",2
"18431",407,64,"1.0",-4
"18432",407,64,"1.0",0
"18433",407,68,"0.5",4
"18434",407,71,"0.5",3
"18435",407,64,"1.0",-7
"18436",407,64,"1.0",0
"18437",407,69,"1.0",5
"18438",407,73,"0.5",4
"18439",407,76,"0.5",3
"18440",407,71,"2.0",-5
"18441",407,69,"1.0",-2
"18442",407,69,"1.0",0
"18443",407,68,"1.0",-1
"18444",407,68,"0.5",0
"18445",407,69,"0.5",1
"18446",407,71,"2.0",2
"18447",407,64,"2.0",-7
"18448",407,64,"1.0",0
"18449",407,68,"0.5",4
"18450",407,71,"0.5",3
"18451",407,64,"1.0",-7
"18452",407,68,"0.5",4
"18453",407,71,"0.5",3
"18454",407,69,"1.0",-2
"18455",407,73,"0.5",4
"18456",407,76,"0.5",3
"18457",407,71,"2.0",-5
"18458",407,75,"1.0",4
"18459",407,73,"0.5",-2
"18460",407,75,"0.5",2
"18461",407,76,"0.5",1
"18462",407,68,"0.5",-8
"18463",407,73,"0.5",5
"18464",407,71,"0.5",-2
"18465",407,71,"1.0",0
"18466",407,69,"0.5",-2
"18467",407,66,"0.5",-3
"18468",407,64,"2.0",-2
"18469",407,64,"1.0",0
"18470",407,68,"0.5",4
"18471",407,71,"0.5",3
"18472",407,64,"1.0",-7
"18473",407,68,"0.5",4
"18474",407,71,"0.5",3
"18475",407,69,"1.0",-2
"18476",407,73,"0.5",4
"18477",407,76,"0.5",3
"18478",407,71,"2.0",-5
"18479",407,75,"1.0",4
"18480",407,73,"0.5",-2
"18481",407,75,"0.5",2
"18482",407,76,"0.5",1
"18483",407,68,"0.5",-8
"18484",407,73,"0.5",5
"18485",407,71,"0.5",-2
"18486",407,71,"1.0",0
"18487",407,69,"0.5",-2
"18488",407,66,"0.5",-3
"18489",407,64,"2.0",-2
"18538",409,62,"1.0",NA
"18539",409,59,"0.75",-3
"18540",409,60,"0.25",1
"18541",409,62,"1.0",2
"18542",409,62,"1.0",0
"18543",409,64,"1.0",2
"18544",409,66,"1.0",2
"18545",409,67,"1.5",1
"18546",409,67,"0.5",0
"18547",409,66,"0.5",-1
"18548",409,69,"0.5",3
"18549",409,67,"0.5",-2
"18550",409,64,"0.5",-3
"18551",409,64,"0.5",0
"18552",409,62,"1.5",-2
"18553",409,62,"1.0",0
"18554",409,59,"0.75",-3
"18555",409,60,"0.25",1
"18556",409,62,"1.0",2
"18557",409,62,"1.0",0
"18558",409,64,"1.0",2
"18559",409,66,"1.0",2
"18560",409,67,"1.5",1
"18561",409,67,"0.5",0
"18562",409,66,"0.5",-1
"18563",409,69,"0.5",3
"18564",409,67,"0.5",-2
"18565",409,64,"0.5",-3
"18566",409,64,"0.5",0
"18567",409,62,"2.5",-2
"18568",409,62,"1.0",0
"18569",409,69,"1.5",7
"18570",409,67,"0.5",-2
"18571",409,66,"0.5",-1
"18572",409,69,"0.5",3
"18573",409,62,"1.0",-7
"18574",409,74,"1.5",12
"18575",409,72,"0.5",-2
"18576",409,71,"1.0",-1
"18577",409,62,"1.0",-9
"18578",409,72,"1.5",10
"18579",409,71,"0.5",-1
"18580",409,69,"0.5",-2
"18581",409,69,"0.5",0
"18582",409,62,"1.0",-7
"18583",409,76,"1.5",14
"18584",409,72,"0.5",-4
"18585",409,71,"3.0",-1
"18586",409,67,"1.0",-4
"18587",409,67,"1.5",0
"18588",409,67,"0.5",0
"18589",409,69,"1.0",2
"18590",409,71,"1.0",2
"18591",409,72,"3.0",1
"18592",409,71,"0.5",-1
"18593",409,69,"0.5",-2
"18594",409,74,"2.0",5
"18595",409,74,"1.0",0
"18596",409,72,"1.0",-2
"18597",409,71,"3.0",-1
"18598",409,62,"1.0",-9
"18599",409,69,"1.5",7
"18600",409,67,"0.5",-2
"18601",409,66,"0.5",-1
"18602",409,69,"0.5",3
"18603",409,62,"1.0",-7
"18604",409,74,"1.5",12
"18605",409,72,"0.5",-2
"18606",409,71,"1.0",-1
"18607",409,62,"1.0",-9
"18608",409,72,"1.5",10
"18609",409,71,"0.5",-1
"18610",409,69,"0.5",-2
"18611",409,69,"0.5",0
"18612",409,62,"1.0",-7
"18613",409,76,"1.5",14
"18614",409,72,"0.5",-4
"18615",409,71,"3.0",-1
"18616",409,67,"1.0",-4
"18617",409,67,"1.5",0
"18618",409,67,"0.5",0
"18619",409,69,"1.0",2
"18620",409,71,"1.0",2
"18621",409,72,"3.0",1
"18622",409,71,"0.5",-1
"18623",409,69,"0.5",-2
"18624",409,74,"2.0",5
"18625",409,74,"1.0",0
"18626",409,72,"1.0",-2
"18627",409,71,"2.0",-1
"18935",416,62,"0.5",NA
"18936",416,67,"0.5",5
"18937",416,67,"0.5",0
"18938",416,69,"0.5",2
"18939",416,69,"0.5",0
"18940",416,71,"0.75",2
"18941",416,74,"0.25",3
"18942",416,69,"0.5",-5
"18943",416,69,"0.25",0
"18944",416,71,"0.25",2
"18945",416,67,"1.5",-4
"18946",416,62,"0.5",-5
"18947",416,67,"0.5",5
"18948",416,67,"0.5",0
"18949",416,69,"0.5",2
"18950",416,69,"0.5",0
"18951",416,71,"0.75",2
"18952",416,74,"0.25",3
"18953",416,69,"0.5",-5
"18954",416,69,"0.25",0
"18955",416,71,"0.25",2
"18956",416,67,"1.5",-4
"18957",416,62,"0.5",-5
"18958",416,72,"0.5",10
"18959",416,72,"0.5",0
"18960",416,72,"0.5",0
"18961",416,76,"0.25",4
"18962",416,74,"0.25",-2
"18963",416,74,"0.5",0
"18964",416,71,"0.25",-3
"18965",416,71,"0.25",0
"18966",416,72,"0.25",1
"18967",416,71,"0.25",-1
"18968",416,69,"0.25",-2
"18969",416,67,"0.25",-2
"18970",416,69,"0.25",2
"18971",416,69,"0.25",0
"18972",416,69,"0.25",0
"18973",416,69,"0.25",0
"18974",416,71,"0.25",2
"18975",416,69,"0.25",-2
"18976",416,67,"0.25",-2
"18977",416,66,"0.25",-1
"18978",416,67,"0.5",1
"18979",416,67,"0.25",0
"18980",416,69,"0.25",2
"18981",416,71,"0.25",2
"18982",416,74,"0.25",3
"18983",416,72,"0.25",-2
"18984",416,72,"0.25",0
"18985",416,67,"1.5",-5
"18986",416,62,"0.5",-5
"18987",416,72,"0.5",10
"18988",416,72,"0.5",0
"18989",416,72,"0.5",0
"18990",416,76,"0.25",4
"18991",416,74,"0.25",-2
"18992",416,74,"0.5",0
"18993",416,71,"0.25",-3
